R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R21i,R22i,R23i,R25i,R26i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T8,T9,T10,T11,T12,T13,T19,T21,T22
0,8,8,0,8,8,8,8,0,0,0,0,0,1,8,0,8,0,8,8,8,0,0,0,0,0,23,1,-7,0,0,1,8,0,-8,0,30,23,23,0,-8,0,0,0
0,16,16,0,16,16,16,16,0,0,0,0,0,2,16,0,31,0,16,16,16,0,0,0,0,0,46,2,-14,0,0,2,31,15,-16,0,0,46,46,0,-16,0,0,0
0,10,72,0,72,72,10,10,0,0,0,0,0,9,72,0,62,0,72,72,10,0,0,0,0,0,145,9,-63,0,-10,9,0,-72,0,0,0,145,145,0,-10,72,0,0
0,10,72,0,72,72,10,10,0,0,0,0,0,9,72,0,62,0,72,72,10,0,0,0,0,0,145,9,-63,0,62,9,0,-72,-72,0,0,145,145,0,-10,0,0,0
0,14,24,0,24,24,14,14,0,0,0,0,0,3,24,0,34,0,24,24,14,0,0,0,0,0,59,3,-21,0,-14,3,24,0,0,0,0,59,59,0,-14,24,0,0
0,14,24,0,24,24,14,14,0,0,0,0,0,3,24,0,34,0,24,24,14,0,0,0,0,0,59,3,-21,0,10,3,24,0,-24,0,0,59,59,0,-14,0,0,0
0,5,32,0,32,37,5,5,0,0,0,0,0,4,32,0,27,0,32,37,5,0,0,0,0,0,70,4,-28,-5,0,4,0,-32,0,0,0,70,70,0,-5,32,0,0
0,1,32,0,32,1,1,1,0,0,0,0,0,4,32,0,31,0,32,1,1,0,0,0,0,0,30,4,-28,31,0,4,0,-32,-32,0,0,30,30,0,-1,0,0,0
0,21,32,0,32,53,21,21,0,0,0,0,0,4,32,0,43,0,32,53,21,0,0,0,0,0,102,4,-28,-21,0,4,32,0,0,0,0,102,102,0,-21,32,0,0
0,17,32,0,32,17,17,17,0,0,0,0,0,4,32,0,47,0,32,17,17,0,0,0,0,0,62,4,-28,15,0,4,32,0,-32,0,0,62,62,0,-17,0,0,0
0,40,201,0,56,56,40,40,0,0,0,0,0,7,201,0,161,0,201,56,40,0,-145,0,0,0,0,7,-49,0,0,7,0,-201,-185,0,0,0,0,0,-40,16,0,0
0,8,31,0,8,8,8,8,0,0,0,0,0,1,31,0,23,0,31,8,8,0,-23,0,0,0,0,1,-7,0,0,1,0,-31,-31,0,16,0,0,0,-8,0,0,0
0,44,67,0,8,8,44,44,0,0,0,0,0,1,67,0,90,0,67,8,44,0,-59,0,0,0,0,1,-7,0,0,1,67,0,-103,0,0,0,0,0,-44,-36,0,0
0,8,31,0,8,8,8,8,0,0,0,0,0,1,31,0,54,0,31,8,8,0,-23,0,0,0,0,1,-7,0,0,1,31,0,-31,0,-108,0,0,0,-8,0,0,0
0,8,31,0,8,8,8,8,0,0,0,0,0,1,31,0,27,0,31,8,8,0,-23,0,0,0,0,1,-7,0,0,1,4,-27,-31,0,0,0,0,0,-8,0,0,0
0,40,201,0,56,56,40,40,0,0,0,0,0,7,201,0,161,0,201,56,40,0,-145,0,0,0,0,7,-49,0,-185,7,0,-201,0,0,0,0,0,0,-40,201,0,0
0,40,201,0,56,56,40,40,0,0,0,0,0,7,201,0,161,0,201,56,40,0,-145,0,0,0,0,7,-49,0,16,7,0,-201,-201,0,0,0,0,0,-40,0,0,0
0,44,67,0,8,8,44,44,0,0,0,0,0,1,67,0,90,0,67,8,44,0,-59,0,0,0,0,1,-7,0,-103,1,67,0,0,0,0,0,0,0,-44,67,0,0
0,44,67,0,8,8,44,44,0,0,0,0,0,1,67,0,90,0,67,8,44,0,-59,0,0,0,0,1,-7,0,-36,1,67,0,-67,0,0,0,0,0,-44,0,0,0
0,4,23,0,8,4,4,4,0,0,0,0,0,1,23,0,19,0,23,4,4,0,-15,0,0,0,0,1,-7,4,0,1,0,-23,-23,0,0,0,0,0,-4,0,0,0
0,10,78,0,88,88,10,10,0,0,0,0,0,11,78,0,68,0,78,88,10,0,10,0,0,0,185,11,-77,0,0,11,0,-78,0,0,0,185,185,0,-10,78,0,0
0,8,39,0,8,8,8,8,0,0,0,0,0,1,39,0,31,0,39,8,8,0,-31,0,0,0,-8,1,-7,0,0,1,0,-39,-39,0,0,-8,-8,0,-8,0,0,0
0,14,26,0,40,40,14,14,0,0,0,0,0,5,26,0,38,0,26,40,14,0,14,0,0,0,103,5,-35,0,0,5,26,0,0,0,0,103,103,0,-14,26,0,0
0,8,13,0,8,8,8,8,0,0,0,0,0,1,13,0,18,0,13,8,8,0,-5,0,0,0,18,1,-7,0,0,1,13,0,-13,0,0,18,18,0,-8,0,0,0
0,4,23,0,8,8,4,4,0,0,0,0,0,1,23,0,19,0,23,8,4,0,-19,0,-4,0,0,1,-7,0,0,1,0,-23,-23,0,0,0,0,-4,-4,0,0,0
0,10,72,0,72,72,10,10,0,0,0,0,0,9,72,0,62,0,72,72,10,10,0,0,0,0,145,9,-63,0,0,9,0,-72,-10,0,0,145,145,0,0,62,0,0
0,14,24,0,24,24,14,14,0,0,0,0,0,3,24,0,34,0,24,24,14,14,0,0,0,0,59,3,-21,0,0,3,24,0,-14,0,0,59,59,0,0,10,0,0
0,8,8,0,8,8,8,8,0,0,0,0,0,1,8,0,8,0,8,8,8,8,0,0,0,0,23,1,-7,0,0,1,8,0,-8,0,30,23,23,0,0,0,0,0
0,16,16,0,16,16,16,16,0,0,0,0,0,2,16,0,31,0,16,16,16,16,0,0,0,0,46,2,-14,0,0,2,31,15,-16,0,0,46,46,0,0,0,0,0
0,10,72,0,72,72,10,10,0,0,0,0,0,9,72,0,62,0,72,72,10,10,0,0,0,0,145,9,-63,0,-10,9,0,-72,0,0,0,145,145,0,0,72,0,0
0,10,72,0,72,72,10,10,0,0,0,0,0,9,72,0,62,0,72,72,10,10,0,0,0,0,145,9,-63,0,62,9,0,-72,-72,0,0,145,145,0,0,0,0,0
0,14,24,0,24,24,14,14,0,0,0,0,0,3,24,0,34,0,24,24,14,14,0,0,0,0,59,3,-21,0,-14,3,24,0,0,0,0,59,59,0,0,24,0,0
0,14,24,0,24,24,14,14,0,0,0,0,0,3,24,0,34,0,24,24,14,14,0,0,0,0,59,3,-21,0,10,3,24,0,-24,0,0,59,59,0,0,0,0,0
0,5,32,0,32,37,5,5,0,0,0,0,0,4,32,0,27,0,32,37,5,5,0,0,0,0,70,4,-28,-5,0,4,0,-32,0,0,0,70,70,0,0,32,0,0
0,1,32,0,32,1,1,1,0,0,0,0,0,4,32,0,31,0,32,1,1,1,0,0,0,0,30,4,-28,31,0,4,0,-32,-32,0,0,30,30,0,0,0,0,0
0,21,32,0,32,53,21,21,0,0,0,0,0,4,32,0,43,0,32,53,21,21,0,0,0,0,102,4,-28,-21,0,4,32,0,0,0,0,102,102,0,0,32,0,0
0,17,32,0,32,17,17,17,0,0,0,0,0,4,32,0,47,0,32,17,17,17,0,0,0,0,62,4,-28,15,0,4,32,0,-32,0,0,62,62,0,0,0,0,0
0,40,201,0,56,56,40,40,0,0,0,0,0,7,201,0,161,0,201,56,40,40,-145,0,0,0,0,7,-49,0,0,7,0,-201,-185,0,0,0,0,0,0,16,0,0
0,8,31,0,8,8,8,8,0,0,0,0,0,1,31,0,23,0,31,8,8,8,-23,0,0,0,0,1,-7,0,0,1,0,-31,-31,0,16,0,0,0,0,0,0,0
0,44,67,0,8,8,44,44,0,0,0,0,0,1,67,0,90,0,67,8,44,44,-59,0,0,0,0,1,-7,0,0,1,67,0,-103,0,0,0,0,0,0,-36,0,0
0,8,31,0,8,8,8,8,0,0,0,0,0,1,31,0,54,0,31,8,8,8,-23,0,0,0,0,1,-7,0,0,1,31,0,-31,0,-108,0,0,0,0,0,0,0
0,8,31,0,8,8,8,8,0,0,0,0,0,1,31,0,27,0,31,8,8,8,-23,0,0,0,0,1,-7,0,0,1,4,-27,-31,0,0,0,0,0,0,0,0,0
0,40,201,0,56,56,40,40,0,0,0,0,0,7,201,0,161,0,201,56,40,40,-145,0,0,0,0,7,-49,0,-185,7,0,-201,0,0,0,0,0,0,0,201,0,0
0,40,201,0,56,56,40,40,0,0,0,0,0,7,201,0,161,0,201,56,40,40,-145,0,0,0,0,7,-49,0,16,7,0,-201,-201,0,0,0,0,0,0,0,0,0
0,44,67,0,8,8,44,44,0,0,0,0,0,1,67,0,90,0,67,8,44,44,-59,0,0,0,0,1,-7,0,-103,1,67,0,0,0,0,0,0,0,0,67,0,0
0,44,67,0,8,8,44,44,0,0,0,0,0,1,67,0,90,0,67,8,44,44,-59,0,0,0,0,1,-7,0,-36,1,67,0,-67,0,0,0,0,0,0,0,0,0
0,4,23,0,8,4,4,4,0,0,0,0,0,1,23,0,19,0,23,4,4,4,-15,0,0,0,0,1,-7,4,0,1,0,-23,-23,0,0,0,0,0,0,0,0,0
0,10,78,0,88,88,10,10,0,0,0,0,0,11,78,0,68,0,78,88,10,10,10,0,0,0,185,11,-77,0,0,11,0,-78,0,0,0,185,185,0,0,78,0,0
0,8,39,0,8,8,8,8,0,0,0,0,0,1,39,0,31,0,39,8,8,8,-31,0,0,0,-8,1,-7,0,0,1,0,-39,-39,0,0,-8,-8,0,0,0,0,0
0,14,26,0,40,40,14,14,0,0,0,0,0,5,26,0,38,0,26,40,14,14,14,0,0,0,103,5,-35,0,0,5,26,0,0,0,0,103,103,0,0,26,0,0
0,8,13,0,8,8,8,8,0,0,0,0,0,1,13,0,18,0,13,8,8,8,-5,0,0,0,18,1,-7,0,0,1,13,0,-13,0,0,18,18,0,0,0,0,0
0,4,23,0,8,8,4,4,0,0,0,0,0,1,23,0,19,0,23,8,4,4,-19,0,-4,0,0,1,-7,0,0,1,0,-23,-23,0,0,0,0,-4,0,0,0,0
0,8,45,0,8,8,8,8,0,0,0,8,8,3,45,0,37,0,45,8,8,0,-37,0,0,8,0,3,-21,0,0,3,0,-45,-45,0,0,0,-8,0,-8,0,0,0
0,8,45,0,8,8,8,8,0,0,0,8,8,3,45,0,37,0,45,8,8,8,-37,0,0,8,0,3,-21,0,0,3,0,-45,-45,0,0,0,-8,0,0,0,0,0
0,40,40,0,40,40,40,40,62,62,0,0,0,5,40,0,124,0,40,40,40,0,0,0,0,0,115,5,-35,0,0,5,0,-40,-40,62,0,115,115,0,-40,0,0,0
0,8,8,0,8,8,8,8,6,6,0,0,0,1,8,0,20,0,8,8,8,0,0,0,0,0,23,1,-7,0,0,1,8,0,-8,6,0,23,23,0,-8,0,0,0
0,40,155,0,40,40,40,40,16,16,0,0,0,5,155,0,147,0,155,40,40,0,-115,0,0,0,0,5,-35,0,0,5,0,-155,-155,16,0,0,0,0,-40,0,0,0
0,40,40,0,40,40,40,40,62,62,0,0,0,5,40,0,124,0,40,40,40,40,0,0,0,0,115,5,-35,0,0,5,0,-40,-40,62,0,115,115,0,0,0,0,0
0,8,8,0,8,8,8,8,6,6,0,0,0,1,8,0,20,0,8,8,8,8,0,0,0,0,23,1,-7,0,0,1,8,0,-8,6,0,23,23,0,0,0,0,0
0,40,155,0,40,40,40,40,16,16,0,0,0,5,155,0,147,0,155,40,40,40,-115,0,0,0,0,5,-35,0,0,5,0,-155,-155,16,0,0,0,0,0,0,0,0
0,1,1,6,0,0,1,1,0,0,0,3,3,0,7,0,0,0,1,0,1,0,0,0,1,3,7,0,0,0,0,0,0,-1,-1,0,0,7,4,1,-1,0,0,0
0,4,2,22,0,0,4,4,0,0,0,11,11,0,24,0,0,0,2,0,4,0,0,0,2,11,26,0,0,0,0,0,2,0,-4,0,0,26,15,2,-4,-2,0,0
0,1,1,6,0,0,1,1,0,0,0,3,3,0,7,0,0,0,1,0,1,0,0,0,1,3,7,0,0,0,-1,0,0,-1,0,0,0,7,4,1,-1,1,0,0
0,4,2,22,0,0,4,4,0,0,0,11,11,0,24,0,0,0,2,0,4,0,0,0,2,11,26,0,0,0,-4,0,2,0,0,0,0,26,15,2,-4,2,0,0
0,4,2,22,0,0,4,4,0,0,0,11,11,0,24,0,0,0,2,0,4,0,0,0,2,11,26,0,0,0,-2,0,2,0,-2,0,0,26,15,2,-4,0,0,0
0,2,2,14,0,0,2,2,0,0,0,7,7,0,16,0,0,0,2,0,2,0,-2,0,0,7,14,0,0,0,0,0,0,-2,-4,0,0,14,7,0,-2,-2,0,0
0,2,1,12,0,0,2,2,0,0,0,6,6,0,13,0,0,0,1,0,2,0,-1,0,0,6,13,0,0,0,0,0,1,0,-3,0,0,13,7,0,-2,-2,0,0
0,2,2,14,0,0,2,2,0,0,0,7,7,0,16,0,0,0,2,0,2,0,-2,0,0,7,14,0,0,0,-4,0,0,-2,0,0,0,14,7,0,-2,2,0,0
0,2,2,14,0,0,2,2,0,0,0,7,7,0,16,0,0,0,2,0,2,0,-2,0,0,7,14,0,0,0,-2,0,0,-2,-2,0,0,14,7,0,-2,0,0,0
0,2,1,12,0,0,2,2,0,0,0,6,6,0,13,0,0,0,1,0,2,0,-1,0,0,6,13,0,0,0,-3,0,1,0,0,0,0,13,7,0,-2,1,0,0
0,2,1,12,0,0,2,2,0,0,0,6,6,0,13,0,0,0,1,0,2,0,-1,0,0,6,13,0,0,0,-2,0,1,0,-1,0,0,13,7,0,-2,0,0,0
0,2,2,10,0,0,2,2,0,0,0,5,5,0,12,0,0,0,2,0,2,0,2,0,4,5,14,0,0,0,0,0,0,-2,0,0,0,14,9,4,-2,2,0,0
0,1,1,14,0,0,1,1,0,0,0,7,7,0,15,0,0,0,1,0,1,0,-8,0,-7,7,7,0,0,0,0,0,0,-1,-9,0,0,7,0,-7,-1,-8,0,0
0,4,2,18,0,0,4,4,0,0,0,9,9,0,20,0,0,0,2,0,4,0,4,0,6,9,26,0,0,0,0,0,2,0,0,0,0,26,17,6,-4,2,0,0
0,2,1,26,0,0,2,2,0,0,0,13,13,0,27,0,0,0,1,0,2,0,-15,0,-14,13,13,0,0,0,0,0,1,0,-17,0,0,13,0,-14,-2,-16,0,0
0,2,1,10,0,0,2,2,0,0,0,5,5,0,11,0,0,0,1,0,2,0,1,0,2,5,13,0,0,0,0,0,1,0,-1,0,0,13,8,2,-2,0,0,0
0,1,1,14,0,0,1,1,0,0,0,7,7,0,15,0,0,0,1,0,1,0,-8,0,-7,7,7,0,0,0,-9,0,0,-1,0,0,0,7,0,-7,-1,1,0,0
0,1,1,14,0,0,1,1,0,0,0,7,7,0,15,0,0,0,1,0,1,0,-8,0,-7,7,7,0,0,0,-8,0,0,-1,-1,0,0,7,0,-7,-1,0,0,0
0,2,1,26,0,0,2,2,0,0,0,13,13,0,27,0,0,0,1,0,2,0,-15,0,-14,13,13,0,0,0,-17,0,1,0,0,0,0,13,0,-14,-2,1,0,0
0,2,1,26,0,0,2,2,0,0,0,13,13,0,27,0,0,0,1,0,2,0,-15,0,-14,13,13,0,0,0,-16,0,1,0,-1,0,0,13,0,-14,-2,0,0,0
0,1,1,6,0,0,1,1,0,0,0,3,3,0,7,0,0,0,1,0,1,1,0,0,1,3,7,0,0,0,0,0,0,-1,-1,0,0,7,4,1,0,0,0,0
0,4,2,22,0,0,4,4,0,0,0,11,11,0,24,0,0,0,2,0,4,4,0,0,2,11,26,0,0,0,0,0,2,0,-4,0,0,26,15,2,0,-2,0,0
0,1,1,6,0,0,1,1,0,0,0,3,3,0,7,0,0,0,1,0,1,1,0,0,1,3,7,0,0,0,-1,0,0,-1,0,0,0,7,4,1,0,1,0,0
0,4,2,22,0,0,4,4,0,0,0,11,11,0,24,0,0,0,2,0,4,4,0,0,2,11,26,0,0,0,-4,0,2,0,0,0,0,26,15,2,0,2,0,0
0,4,2,22,0,0,4,4,0,0,0,11,11,0,24,0,0,0,2,0,4,4,0,0,2,11,26,0,0,0,-2,0,2,0,-2,0,0,26,15,2,0,0,0,0
0,2,2,14,0,0,2,2,0,0,0,7,7,0,16,0,0,0,2,0,2,2,-2,0,0,7,14,0,0,0,0,0,0,-2,-4,0,0,14,7,0,0,-2,0,0
0,2,1,12,0,0,2,2,0,0,0,6,6,0,13,0,0,0,1,0,2,2,-1,0,0,6,13,0,0,0,0,0,1,0,-3,0,0,13,7,0,0,-2,0,0
0,2,2,14,0,0,2,2,0,0,0,7,7,0,16,0,0,0,2,0,2,2,-2,0,0,7,14,0,0,0,-4,0,0,-2,0,0,0,14,7,0,0,2,0,0
0,2,2,14,0,0,2,2,0,0,0,7,7,0,16,0,0,0,2,0,2,2,-2,0,0,7,14,0,0,0,-2,0,0,-2,-2,0,0,14,7,0,0,0,0,0
0,2,1,12,0,0,2,2,0,0,0,6,6,0,13,0,0,0,1,0,2,2,-1,0,0,6,13,0,0,0,-3,0,1,0,0,0,0,13,7,0,0,1,0,0
0,2,1,12,0,0,2,2,0,0,0,6,6,0,13,0,0,0,1,0,2,2,-1,0,0,6,13,0,0,0,-2,0,1,0,-1,0,0,13,7,0,0,0,0,0
0,2,2,10,0,0,2,2,0,0,0,5,5,0,12,0,0,0,2,0,2,2,2,0,4,5,14,0,0,0,0,0,0,-2,0,0,0,14,9,4,0,2,0,0
0,1,1,14,0,0,1,1,0,0,0,7,7,0,15,0,0,0,1,0,1,1,-8,0,-7,7,7,0,0,0,0,0,0,-1,-9,0,0,7,0,-7,0,-8,0,0
0,4,2,18,0,0,4,4,0,0,0,9,9,0,20,0,0,0,2,0,4,4,4,0,6,9,26,0,0,0,0,0,2,0,0,0,0,26,17,6,0,2,0,0
0,2,1,26,0,0,2,2,0,0,0,13,13,0,27,0,0,0,1,0,2,2,-15,0,-14,13,13,0,0,0,0,0,1,0,-17,0,0,13,0,-14,0,-16,0,0
0,2,1,10,0,0,2,2,0,0,0,5,5,0,11,0,0,0,1,0,2,2,1,0,2,5,13,0,0,0,0,0,1,0,-1,0,0,13,8,2,0,0,0,0
0,1,1,14,0,0,1,1,0,0,0,7,7,0,15,0,0,0,1,0,1,1,-8,0,-7,7,7,0,0,0,-9,0,0,-1,0,0,0,7,0,-7,0,1,0,0
0,1,1,14,0,0,1,1,0,0,0,7,7,0,15,0,0,0,1,0,1,1,-8,0,-7,7,7,0,0,0,-8,0,0,-1,-1,0,0,7,0,-7,0,0,0,0
0,2,1,26,0,0,2,2,0,0,0,13,13,0,27,0,0,0,1,0,2,2,-15,0,-14,13,13,0,0,0,-17,0,1,0,0,0,0,13,0,-14,0,1,0,0
0,2,1,26,0,0,2,2,0,0,0,13,13,0,27,0,0,0,1,0,2,2,-15,0,-14,13,13,0,0,0,-16,0,1,0,-1,0,0,13,0,-14,0,0,0,0
0,1,1,2,0,0,1,1,0,0,0,1,1,0,3,0,1,0,1,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,-1,0,0,3,2,1,-1,0,0,0
0,6,20,14,0,0,6,6,0,0,0,7,7,0,34,0,14,0,20,0,6,0,-20,0,0,7,0,0,0,0,0,0,0,-20,-26,0,0,0,-7,0,-6,-6,0,0
0,14,20,6,0,0,14,14,0,0,0,3,3,0,26,0,26,0,20,0,14,0,-20,0,0,3,0,0,0,0,0,0,20,0,-34,0,0,0,-3,0,-14,-14,0,0
0,6,20,14,0,0,6,6,0,0,0,7,7,0,34,0,14,0,20,0,6,0,-20,0,0,7,0,0,0,0,-26,0,0,-20,0,0,0,0,-7,0,-6,20,0,0
0,6,20,14,0,0,6,6,0,0,0,7,7,0,34,0,14,0,20,0,6,0,-20,0,0,7,0,0,0,0,-6,0,0,-20,-20,0,0,0,-7,0,-6,0,0,0
0,14,20,6,0,0,14,14,0,0,0,3,3,0,26,0,26,0,20,0,14,0,-20,0,0,3,0,0,0,0,-34,0,20,0,0,0,0,0,-3,0,-14,20,0,0
0,14,20,6,0,0,14,14,0,0,0,3,3,0,26,0,26,0,20,0,14,0,-20,0,0,3,0,0,0,0,-14,0,20,0,-20,0,0,0,-3,0,-14,0,0,0
0,4,11,14,0,0,4,4,0,0,0,7,7,0,25,0,7,0,11,0,4,0,-11,0,0,7,7,0,0,0,0,0,0,-11,-15,0,0,7,0,0,-4,-4,0,0
0,8,11,6,0,0,8,8,0,0,0,3,3,0,17,0,14,0,11,0,8,0,-11,0,0,3,3,0,0,0,0,0,11,0,-19,0,0,3,0,0,-8,-8,0,0
0,4,11,14,0,0,4,4,0,0,0,7,7,0,25,0,7,0,11,0,4,0,-11,0,0,7,7,0,0,0,-15,0,0,-11,0,0,0,7,0,0,-4,11,0,0
0,4,11,14,0,0,4,4,0,0,0,7,7,0,25,0,7,0,11,0,4,0,-11,0,0,7,7,0,0,0,-4,0,0,-11,-11,0,0,7,0,0,-4,0,0,0
0,8,11,6,0,0,8,8,0,0,0,3,3,0,17,0,14,0,11,0,8,0,-11,0,0,3,3,0,0,0,-19,0,11,0,0,0,0,3,0,0,-8,11,0,0
0,8,11,6,0,0,8,8,0,0,0,3,3,0,17,0,14,0,11,0,8,0,-11,0,0,3,3,0,0,0,-8,0,11,0,-11,0,0,3,0,0,-8,0,0,0
0,3,10,4,0,0,3,3,0,0,0,2,2,0,14,0,7,0,10,0,3,0,-7,0,3,2,0,0,0,0,0,0,0,-10,-10,0,0,0,-2,3,-3,0,0,0
0,1,3,2,0,0,1,1,0,0,0,1,1,0,5,0,2,0,3,0,1,0,-2,0,1,1,1,0,0,0,0,0,0,-3,-3,0,0,1,0,1,-1,0,0,0
0,1,1,2,0,0,1,1,0,0,0,1,1,0,3,0,1,0,1,0,1,1,0,0,1,1,3,0,0,0,0,0,1,0,-1,0,0,3,2,1,0,0,0,0
0,6,20,14,0,0,6,6,0,0,0,7,7,0,34,0,14,0,20,0,6,6,-20,0,0,7,0,0,0,0,0,0,0,-20,-26,0,0,0,-7,0,0,-6,0,0
0,14,20,6,0,0,14,14,0,0,0,3,3,0,26,0,26,0,20,0,14,14,-20,0,0,3,0,0,0,0,0,0,20,0,-34,0,0,0,-3,0,0,-14,0,0
0,6,20,14,0,0,6,6,0,0,0,7,7,0,34,0,14,0,20,0,6,6,-20,0,0,7,0,0,0,0,-26,0,0,-20,0,0,0,0,-7,0,0,20,0,0
0,6,20,14,0,0,6,6,0,0,0,7,7,0,34,0,14,0,20,0,6,6,-20,0,0,7,0,0,0,0,-6,0,0,-20,-20,0,0,0,-7,0,0,0,0,0
0,14,20,6,0,0,14,14,0,0,0,3,3,0,26,0,26,0,20,0,14,14,-20,0,0,3,0,0,0,0,-34,0,20,0,0,0,0,0,-3,0,0,20,0,0
0,14,20,6,0,0,14,14,0,0,0,3,3,0,26,0,26,0,20,0,14,14,-20,0,0,3,0,0,0,0,-14,0,20,0,-20,0,0,0,-3,0,0,0,0,0
0,4,11,14,0,0,4,4,0,0,0,7,7,0,25,0,7,0,11,0,4,4,-11,0,0,7,7,0,0,0,0,0,0,-11,-15,0,0,7,0,0,0,-4,0,0
0,8,11,6,0,0,8,8,0,0,0,3,3,0,17,0,14,0,11,0,8,8,-11,0,0,3,3,0,0,0,0,0,11,0,-19,0,0,3,0,0,0,-8,0,0
0,4,11,14,0,0,4,4,0,0,0,7,7,0,25,0,7,0,11,0,4,4,-11,0,0,7,7,0,0,0,-15,0,0,-11,0,0,0,7,0,0,0,11,0,0
0,4,11,14,0,0,4,4,0,0,0,7,7,0,25,0,7,0,11,0,4,4,-11,0,0,7,7,0,0,0,-4,0,0,-11,-11,0,0,7,0,0,0,0,0,0
0,8,11,6,0,0,8,8,0,0,0,3,3,0,17,0,14,0,11,0,8,8,-11,0,0,3,3,0,0,0,-19,0,11,0,0,0,0,3,0,0,0,11,0,0
0,8,11,6,0,0,8,8,0,0,0,3,3,0,17,0,14,0,11,0,8,8,-11,0,0,3,3,0,0,0,-8,0,11,0,-11,0,0,3,0,0,0,0,0,0
0,3,10,4,0,0,3,3,0,0,0,2,2,0,14,0,7,0,10,0,3,3,-7,0,3,2,0,0,0,0,0,0,0,-10,-10,0,0,0,-2,3,0,0,0,0
0,1,3,2,0,0,1,1,0,0,0,1,1,0,5,0,2,0,3,0,1,1,-2,0,1,1,1,0,0,0,0,0,0,-3,-3,0,0,1,0,1,0,0,0,0
0,1,1,8,0,0,1,1,0,0,0,4,4,0,9,1,0,0,2,0,1,0,-1,1,0,4,9,0,0,0,0,0,0,-2,-2,0,0,9,5,0,-1,0,0,0
0,1,1,8,0,0,1,1,0,0,0,4,4,0,9,1,0,0,2,0,1,1,-1,1,0,4,9,0,0,0,0,0,0,-2,-2,0,0,9,5,0,0,0,0,0
0,1,4,2,0,0,1,1,0,0,0,1,1,0,6,1,3,0,5,0,1,0,-4,1,0,1,0,0,0,0,0,0,0,-5,-5,0,0,0,-1,0,-1,0,0,0
0,2,7,6,0,0,2,2,0,0,0,3,3,0,13,2,5,0,9,0,2,0,-7,2,0,3,3,0,0,0,0,0,0,-9,-9,0,0,3,0,0,-2,0,0,0
0,1,4,2,0,0,1,1,0,0,0,1,1,0,6,1,3,0,5,0,1,1,-4,1,0,1,0,0,0,0,0,0,0,-5,-5,0,0,0,-1,0,0,0,0,0
0,2,7,6,0,0,2,2,0,0,0,3,3,0,13,2,5,0,9,0,2,2,-7,2,0,3,3,0,0,0,0,0,0,-9,-9,0,0,3,0,0,0,0,0,0
0,2,2,18,0,0,2,2,0,0,2,9,9,0,20,0,0,0,4,0,2,0,-2,2,0,9,20,0,0,0,0,0,0,-4,-4,0,0,20,11,0,-2,0,0,2
0,2,2,18,0,0,2,2,0,0,2,9,9,0,20,0,0,0,4,0,2,2,-2,2,0,9,20,0,0,0,0,0,0,-4,-4,0,0,20,11,0,0,0,0,2
0,6,26,14,0,0,6,6,0,0,6,7,7,0,40,0,20,0,32,0,6,0,-26,6,0,7,0,0,0,0,0,0,0,-32,-32,0,0,0,-7,0,-6,0,0,6
0,4,15,14,0,0,4,4,0,0,4,7,7,0,29,0,11,0,19,0,4,0,-15,4,0,7,7,0,0,0,0,0,0,-19,-19,0,0,7,0,0,-4,0,0,4
0,6,26,14,0,0,6,6,0,0,6,7,7,0,40,0,20,0,32,0,6,6,-26,6,0,7,0,0,0,0,0,0,0,-32,-32,0,0,0,-7,0,0,0,0,6
0,4,15,14,0,0,4,4,0,0,4,7,7,0,29,0,11,0,19,0,4,4,-15,4,0,7,7,0,0,0,0,0,0,-19,-19,0,0,7,0,0,0,0,0,4
0,2,2,10,0,2,2,2,0,0,0,5,5,0,12,0,0,0,2,2,2,0,0,0,2,5,14,0,0,-2,0,0,0,-2,0,0,0,14,9,2,-2,2,0,0
0,4,2,18,0,4,4,4,0,0,0,9,9,0,20,0,0,0,2,4,4,0,0,0,2,9,26,0,0,-4,0,0,2,0,0,0,0,26,17,2,-4,2,0,0
0,2,1,10,0,1,2,2,0,0,0,5,5,0,11,0,0,0,1,1,2,0,0,0,1,5,13,0,0,-1,0,0,1,0,-1,0,0,13,8,1,-2,0,0,0
0,2,2,10,0,4,2,2,0,0,0,5,5,0,12,0,0,0,2,4,2,0,-2,0,0,5,14,0,0,-4,0,0,0,-2,0,0,0,14,9,0,-2,2,0,0
0,1,1,6,0,1,1,1,0,0,0,3,3,0,7,0,0,0,1,1,1,0,-1,0,0,3,7,0,0,-1,0,0,0,-1,-1,0,0,7,4,0,-1,0,0,0
0,4,2,18,0,6,4,4,0,0,0,9,9,0,20,0,0,0,2,6,4,0,-2,0,0,9,26,0,0,-6,0,0,2,0,0,0,0,26,17,0,-4,2,0,0
0,2,1,10,0,2,2,2,0,0,0,5,5,0,11,0,0,0,1,2,2,0,-1,0,0,5,13,0,0,-2,0,0,1,0,-1,0,0,13,8,0,-2,0,0,0
0,2,2,10,0,2,2,2,0,0,0,5,5,0,12,0,0,0,2,2,2,2,0,0,2,5,14,0,0,-2,0,0,0,-2,0,0,0,14,9,2,0,2,0,0
0,4,2,18,0,4,4,4,0,0,0,9,9,0,20,0,0,0,2,4,4,4,0,0,2,9,26,0,0,-4,0,0,2,0,0,0,0,26,17,2,0,2,0,0
