R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R28i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T9,T10,T11,T12,T13,T19
0,0,6,0,2,2,1,1,1,0,6,0,12,0,6,2,0,0,-4,0,0,1,-1,0,-1,0,-5,0,6,0,0,-36,-1,0,0,-1,6
0,0,6,0,2,2,1,1,1,0,6,0,12,0,6,2,0,0,-4,0,0,1,-1,0,-1,0,1,0,6,0,-6,-36,-1,0,0,-1,0
0,0,6,0,2,2,1,1,1,0,6,0,3,0,6,2,0,0,-4,0,0,1,-1,0,-1,0,-5,0,-3,-9,0,0,-1,0,0,-1,6
0,0,6,0,2,2,1,1,1,0,6,0,3,0,6,2,0,0,-4,0,0,1,-1,0,-1,0,1,0,-3,-9,-6,0,-1,0,0,-1,0
0,0,1,0,6,4,3,3,3,0,1,0,1,0,1,4,0,0,5,0,0,3,12,0,-3,2,0,0,0,-1,0,0,12,15,0,-3,1
0,0,1,0,4,2,2,2,2,0,1,0,1,0,1,2,0,0,3,0,0,2,7,0,-2,2,0,0,0,-1,-1,0,7,9,0,-2,0
0,0,5,0,2,1,1,1,1,0,5,0,5,0,5,1,0,0,-3,0,0,1,-1,0,-1,1,0,0,0,-5,-5,-9,-1,0,0,-1,0
0,0,1,0,14,8,7,7,7,0,1,0,2,0,1,8,0,0,13,0,0,7,28,0,-7,6,0,0,1,0,0,0,28,35,0,-7,1
0,0,1,0,12,6,6,6,6,0,1,0,2,0,1,6,0,0,11,0,0,6,23,0,-6,6,0,0,1,0,-1,0,23,29,0,-6,0
0,0,5,0,2,1,1,1,1,0,5,0,10,0,5,1,0,0,-3,0,0,1,-1,0,-1,1,0,0,5,0,-5,-29,-1,0,0,-1,0
0,0,20,0,8,4,4,4,4,0,20,0,11,0,20,4,0,0,-12,0,0,4,-4,0,-4,4,0,0,-9,-29,-20,0,-4,0,0,-4,0
0,0,5,0,6,6,3,3,3,0,5,0,5,0,5,6,0,0,-9,0,-10,3,0,0,-3,0,0,0,0,-5,-12,0,0,3,-10,-3,-7
0,0,4,0,2,2,1,1,1,0,4,0,4,0,4,2,0,0,-3,0,-1,1,0,0,-1,0,0,0,0,-4,-4,-7,0,1,-1,-1,0
0,0,5,0,14,14,7,7,7,0,5,0,10,0,5,14,0,0,-21,0,-30,7,0,0,-7,0,0,0,5,0,-28,0,0,7,-30,-7,-23
0,0,4,0,2,2,1,1,1,0,4,0,8,0,4,2,0,0,-3,0,-1,1,0,0,-1,0,0,0,4,0,-4,-23,0,1,-1,-1,0
0,0,16,0,8,8,4,4,4,0,16,0,9,0,16,8,0,0,-12,0,-4,4,0,0,-4,0,0,0,-7,-23,-16,0,0,4,-4,-4,0
0,0,5,0,6,6,3,3,3,0,5,0,5,0,5,6,0,0,-9,0,-10,3,0,0,-3,0,-12,0,0,-5,0,0,0,3,-10,-3,5
0,0,5,0,6,6,3,3,3,0,5,0,5,0,5,6,0,0,-9,0,-10,3,0,0,-3,0,-7,0,0,-5,-5,0,0,3,-10,-3,0
0,0,5,0,14,14,7,7,7,0,5,0,10,0,5,14,0,0,-21,0,-30,7,0,0,-7,0,-28,0,5,0,0,0,0,7,-30,-7,5
0,0,5,0,14,14,7,7,7,0,5,0,10,0,5,14,0,0,-21,0,-30,7,0,0,-7,0,-23,0,5,0,-5,0,0,7,-30,-7,0
0,0,1,0,6,6,3,3,3,0,1,0,1,0,1,6,0,0,3,0,-2,3,12,0,-3,0,0,0,0,-1,0,0,12,15,-2,-3,1
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,-4,0,-4,1,-1,0,-1,0,0,0,0,-2,-5,0,-1,0,-4,-1,-3
0,0,1,0,4,4,2,2,2,0,1,0,1,0,1,4,0,0,1,0,-2,2,7,0,-2,0,0,0,0,-1,-1,0,7,9,-2,-2,0
0,0,5,0,2,2,1,1,1,0,5,0,5,0,5,2,0,0,-4,0,-1,1,-1,0,-1,0,0,0,0,-5,-5,-9,-1,0,-1,-1,0
0,0,1,0,14,14,7,7,7,0,1,0,2,0,1,14,0,0,7,0,-6,7,28,0,-7,0,0,0,1,0,0,0,28,35,-6,-7,1
0,0,6,0,14,14,7,7,7,0,6,0,12,0,6,14,0,0,-28,0,-36,7,-7,0,-7,0,0,0,6,0,-35,0,-7,0,-36,-7,-29
0,0,1,0,12,12,6,6,6,0,1,0,2,0,1,12,0,0,5,0,-6,6,23,0,-6,0,0,0,1,0,-1,0,23,29,-6,-6,0
0,0,5,0,2,2,1,1,1,0,5,0,10,0,5,2,0,0,-4,0,-1,1,-1,0,-1,0,0,0,5,0,-5,-29,-1,0,-1,-1,0
0,0,20,0,8,8,4,4,4,0,20,0,11,0,20,8,0,0,-16,0,-4,4,-4,0,-4,0,0,0,-9,-29,-20,0,-4,0,-4,-4,0
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,-4,0,-4,1,-1,0,-1,0,-5,0,0,-2,0,0,-1,0,-4,-1,2
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,-4,0,-4,1,-1,0,-1,0,-3,0,0,-2,-2,0,-1,0,-4,-1,0
0,0,6,0,14,14,7,7,7,0,6,0,12,0,6,14,0,0,-28,0,-36,7,-7,0,-7,0,-35,0,6,0,0,0,-7,0,-36,-7,6
0,0,6,0,14,14,7,7,7,0,6,0,12,0,6,14,0,0,-28,0,-36,7,-7,0,-7,0,-29,0,6,0,-6,0,-7,0,-36,-7,0
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,1,0,0,0,1,3,0,-1,0,0,0,0,-2,-1,-4,3,4,0,0,1
0,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,1,0,0,0,1,3,0,-1,0,0,0,2,0,-1,-12,3,4,0,0,1
0,0,2,0,2,2,1,1,1,0,2,0,1,0,2,2,0,1,0,0,0,1,3,0,-1,0,0,0,-1,-3,-1,0,3,4,0,0,1
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,1,0,0,0,1,3,0,-1,0,-1,0,0,-2,0,-4,3,4,0,0,2
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,1,0,0,0,1,3,0,-1,0,1,0,0,-2,-2,-4,3,4,0,0,0
0,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,1,0,0,0,1,3,0,-1,0,-1,0,2,0,0,-12,3,4,0,0,2
0,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,1,0,0,0,1,3,0,-1,0,1,0,2,0,-2,-12,3,4,0,0,0
0,0,2,0,2,2,1,1,1,0,2,0,1,0,2,2,0,1,0,0,0,1,3,0,-1,0,-1,0,-1,-3,0,0,3,4,0,0,2
0,0,2,0,2,2,1,1,1,0,2,0,1,0,2,2,0,1,0,0,0,1,3,0,-1,0,1,0,-1,-3,-2,0,3,4,0,0,0
0,0,2,0,2,3,1,1,1,0,2,0,2,0,2,3,0,1,0,0,0,1,4,0,-1,-1,0,0,0,-2,0,-5,4,5,0,0,2
0,0,2,0,2,1,1,1,1,0,2,0,2,0,2,1,0,1,0,0,0,1,2,0,-1,1,0,0,0,-2,-2,-3,2,3,0,0,0
0,0,2,0,2,3,1,1,1,0,2,0,4,0,2,3,0,1,0,0,0,1,4,0,-1,-1,0,0,2,0,0,-13,4,5,0,0,2
0,0,2,0,2,1,1,1,1,0,2,0,4,0,2,1,0,1,0,0,0,1,2,0,-1,1,0,0,2,0,-2,-11,2,3,0,0,0
0,0,8,0,8,12,4,4,4,0,8,0,3,0,8,12,0,4,0,0,0,4,16,0,-4,-4,0,0,-5,-13,0,0,16,20,0,0,8
0,0,8,0,8,4,4,4,4,0,8,0,5,0,8,4,0,4,0,0,0,4,8,0,-4,4,0,0,-3,-11,-8,0,8,12,0,0,0
0,0,2,0,6,6,3,3,3,0,2,0,2,0,2,6,0,3,0,0,-4,3,9,0,-3,0,0,0,0,-2,-3,0,9,12,-4,0,-1
0,0,1,0,2,2,1,1,1,0,1,0,1,0,1,2,0,1,0,0,-1,1,3,0,-1,0,0,0,0,-1,-1,-1,3,4,-1,0,0
0,0,2,0,14,14,7,7,7,0,2,0,4,0,2,14,0,7,0,0,-12,7,21,0,-7,0,0,0,2,0,-7,0,21,28,-12,0,-5
0,0,1,0,2,2,1,1,1,0,1,0,2,0,1,2,0,1,0,0,-1,1,3,0,-1,0,0,0,1,0,-1,-5,3,4,-1,0,0
0,0,4,0,8,8,4,4,4,0,4,0,3,0,4,8,0,4,0,0,-4,4,12,0,-4,0,0,0,-1,-5,-4,0,12,16,-4,0,0
0,0,2,0,6,6,3,3,3,0,2,0,2,0,2,6,0,3,0,0,-4,3,9,0,-3,0,-3,0,0,-2,0,0,9,12,-4,0,2
0,0,2,0,6,6,3,3,3,0,2,0,2,0,2,6,0,3,0,0,-4,3,9,0,-3,0,-1,0,0,-2,-2,0,9,12,-4,0,0
0,0,2,0,14,14,7,7,7,0,2,0,4,0,2,14,0,7,0,0,-12,7,21,0,-7,0,-7,0,2,0,0,0,21,28,-12,0,2
0,0,2,0,14,14,7,7,7,0,2,0,4,0,2,14,0,7,0,0,-12,7,21,0,-7,0,-5,0,2,0,-2,0,21,28,-12,0,0
0,0,1,0,6,9,3,3,3,0,1,0,1,0,1,9,0,3,0,0,-5,3,12,0,-3,-3,0,0,0,-1,0,0,12,15,-5,0,1
0,0,1,0,4,5,2,2,2,0,1,0,1,0,1,5,0,2,0,0,-3,2,7,0,-2,-1,0,0,0,-1,-1,0,7,9,-3,0,0
0,0,1,0,14,21,7,7,7,0,1,0,2,0,1,21,0,7,0,0,-13,7,28,0,-7,-7,0,0,1,0,0,0,28,35,-13,0,1
0,0,1,0,12,17,6,6,6,0,1,0,2,0,1,17,0,6,0,0,-11,6,23,0,-6,-5,0,0,1,0,-1,0,23,29,-11,0,0
0,0,5,0,2,2,1,1,1,0,5,0,5,0,5,2,0,1,-3,0,0,1,0,0,-1,0,0,0,0,-5,-4,-10,0,1,0,0,1
0,0,5,0,2,2,1,1,1,0,5,0,10,0,5,2,0,1,-3,0,0,1,0,0,-1,0,0,0,5,0,-4,-30,0,1,0,0,1
0,0,10,0,4,4,2,2,2,0,10,0,5,0,10,4,0,2,-6,0,0,2,0,0,-2,0,0,0,-5,-15,-8,0,0,2,0,0,2
0,0,5,0,2,2,1,1,1,0,5,0,5,0,5,2,0,1,-3,0,0,1,0,0,-1,0,-4,0,0,-5,0,-10,0,1,0,0,5
0,0,5,0,2,2,1,1,1,0,5,0,5,0,5,2,0,1,-3,0,0,1,0,0,-1,0,1,0,0,-5,-5,-10,0,1,0,0,0
0,0,5,0,2,2,1,1,1,0,5,0,10,0,5,2,0,1,-3,0,0,1,0,0,-1,0,-4,0,5,0,0,-30,0,1,0,0,5
0,0,5,0,2,2,1,1,1,0,5,0,10,0,5,2,0,1,-3,0,0,1,0,0,-1,0,1,0,5,0,-5,-30,0,1,0,0,0
0,0,10,0,4,4,2,2,2,0,10,0,5,0,10,4,0,2,-6,0,0,2,0,0,-2,0,-8,0,-5,-15,0,0,0,2,0,0,10
0,0,10,0,4,4,2,2,2,0,10,0,5,0,10,4,0,2,-6,0,0,2,0,0,-2,0,2,0,-5,-15,-10,0,0,2,0,0,0
0,0,4,0,2,1,1,1,1,0,4,0,4,0,4,1,0,1,-2,0,0,1,0,0,-1,1,0,0,0,-4,-4,-7,0,1,0,0,0
0,0,4,0,2,1,1,1,1,0,4,0,8,0,4,1,0,1,-2,0,0,1,0,0,-1,1,0,0,4,0,-4,-23,0,1,0,0,0
0,0,16,0,8,4,4,4,4,0,16,0,9,0,16,4,0,4,-8,0,0,4,0,0,-4,4,0,0,-7,-23,-16,0,0,4,0,0,0
0,0,1,0,2,2,1,1,1,0,1,0,1,0,1,2,0,1,1,0,0,1,4,0,-1,0,0,0,0,-1,0,-2,4,5,0,0,1
0,0,6,0,2,2,1,1,1,0,6,0,6,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,0,0,0,-6,-5,-12,-1,0,0,0,1
0,0,1,0,2,2,1,1,1,0,1,0,2,0,1,2,0,1,1,0,0,1,4,0,-1,0,0,0,1,0,0,-6,4,5,0,0,1
0,0,6,0,2,2,1,1,1,0,6,0,12,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,0,0,6,0,-5,-36,-1,0,0,0,1
0,0,2,0,4,4,2,2,2,0,2,0,1,0,2,4,0,2,2,0,0,2,8,0,-2,0,0,0,-1,-3,0,0,8,10,0,0,2
0,0,6,0,2,2,1,1,1,0,6,0,3,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,0,0,-3,-9,-5,0,-1,0,0,0,1
0,0,6,0,2,2,1,1,1,0,6,0,6,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,-5,0,0,-6,0,-12,-1,0,0,0,6
0,0,6,0,2,2,1,1,1,0,6,0,6,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,1,0,0,-6,-6,-12,-1,0,0,0,0
0,0,6,0,2,2,1,1,1,0,6,0,12,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,-5,0,6,0,0,-36,-1,0,0,0,6
0,0,6,0,2,2,1,1,1,0,6,0,12,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,1,0,6,0,-6,-36,-1,0,0,0,0
0,0,6,0,2,2,1,1,1,0,6,0,3,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,-5,0,-3,-9,0,0,-1,0,0,0,6
0,0,6,0,2,2,1,1,1,0,6,0,3,0,6,2,0,1,-4,0,0,1,-1,0,-1,0,1,0,-3,-9,-6,0,-1,0,0,0,0
0,0,1,0,6,4,3,3,3,0,1,0,1,0,1,4,0,3,5,0,0,3,12,0,-3,2,0,0,0,-1,0,0,12,15,0,0,1
0,0,1,0,4,2,2,2,2,0,1,0,1,0,1,2,0,2,3,0,0,2,7,0,-2,2,0,0,0,-1,-1,0,7,9,0,0,0
0,0,5,0,2,1,1,1,1,0,5,0,5,0,5,1,0,1,-3,0,0,1,-1,0,-1,1,0,0,0,-5,-5,-9,-1,0,0,0,0
0,0,1,0,14,8,7,7,7,0,1,0,2,0,1,8,0,7,13,0,0,7,28,0,-7,6,0,0,1,0,0,0,28,35,0,0,1
0,0,1,0,12,6,6,6,6,0,1,0,2,0,1,6,0,6,11,0,0,6,23,0,-6,6,0,0,1,0,-1,0,23,29,0,0,0
0,0,5,0,2,1,1,1,1,0,5,0,10,0,5,1,0,1,-3,0,0,1,-1,0,-1,1,0,0,5,0,-5,-29,-1,0,0,0,0
0,0,20,0,8,4,4,4,4,0,20,0,11,0,20,4,0,4,-12,0,0,4,-4,0,-4,4,0,0,-9,-29,-20,0,-4,0,0,0,0
0,0,5,0,6,6,3,3,3,0,5,0,5,0,5,6,0,3,-9,0,-10,3,0,0,-3,0,0,0,0,-5,-12,0,0,3,-10,0,-7
0,0,4,0,2,2,1,1,1,0,4,0,4,0,4,2,0,1,-3,0,-1,1,0,0,-1,0,0,0,0,-4,-4,-7,0,1,-1,0,0
0,0,5,0,14,14,7,7,7,0,5,0,10,0,5,14,0,7,-21,0,-30,7,0,0,-7,0,0,0,5,0,-28,0,0,7,-30,0,-23
0,0,4,0,2,2,1,1,1,0,4,0,8,0,4,2,0,1,-3,0,-1,1,0,0,-1,0,0,0,4,0,-4,-23,0,1,-1,0,0
0,0,16,0,8,8,4,4,4,0,16,0,9,0,16,8,0,4,-12,0,-4,4,0,0,-4,0,0,0,-7,-23,-16,0,0,4,-4,0,0
0,0,5,0,6,6,3,3,3,0,5,0,5,0,5,6,0,3,-9,0,-10,3,0,0,-3,0,-12,0,0,-5,0,0,0,3,-10,0,5
0,0,5,0,6,6,3,3,3,0,5,0,5,0,5,6,0,3,-9,0,-10,3,0,0,-3,0,-7,0,0,-5,-5,0,0,3,-10,0,0
0,0,5,0,14,14,7,7,7,0,5,0,10,0,5,14,0,7,-21,0,-30,7,0,0,-7,0,-28,0,5,0,0,0,0,7,-30,0,5
0,0,5,0,14,14,7,7,7,0,5,0,10,0,5,14,0,7,-21,0,-30,7,0,0,-7,0,-23,0,5,0,-5,0,0,7,-30,0,0
0,0,1,0,6,6,3,3,3,0,1,0,1,0,1,6,0,3,3,0,-2,3,12,0,-3,0,0,0,0,-1,0,0,12,15,-2,0,1
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,1,-4,0,-4,1,-1,0,-1,0,0,0,0,-2,-5,0,-1,0,-4,0,-3
0,0,1,0,4,4,2,2,2,0,1,0,1,0,1,4,0,2,1,0,-2,2,7,0,-2,0,0,0,0,-1,-1,0,7,9,-2,0,0
0,0,5,0,2,2,1,1,1,0,5,0,5,0,5,2,0,1,-4,0,-1,1,-1,0,-1,0,0,0,0,-5,-5,-9,-1,0,-1,0,0
0,0,1,0,14,14,7,7,7,0,1,0,2,0,1,14,0,7,7,0,-6,7,28,0,-7,0,0,0,1,0,0,0,28,35,-6,0,1
0,0,6,0,14,14,7,7,7,0,6,0,12,0,6,14,0,7,-28,0,-36,7,-7,0,-7,0,0,0,6,0,-35,0,-7,0,-36,0,-29
0,0,1,0,12,12,6,6,6,0,1,0,2,0,1,12,0,6,5,0,-6,6,23,0,-6,0,0,0,1,0,-1,0,23,29,-6,0,0
0,0,5,0,2,2,1,1,1,0,5,0,10,0,5,2,0,1,-4,0,-1,1,-1,0,-1,0,0,0,5,0,-5,-29,-1,0,-1,0,0
0,0,20,0,8,8,4,4,4,0,20,0,11,0,20,8,0,4,-16,0,-4,4,-4,0,-4,0,0,0,-9,-29,-20,0,-4,0,-4,0,0
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,1,-4,0,-4,1,-1,0,-1,0,-5,0,0,-2,0,0,-1,0,-4,0,2
0,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,1,-4,0,-4,1,-1,0,-1,0,-3,0,0,-2,-2,0,-1,0,-4,0,0
0,0,6,0,14,14,7,7,7,0,6,0,12,0,6,14,0,7,-28,0,-36,7,-7,0,-7,0,-35,0,6,0,0,0,-7,0,-36,0,6
0,0,6,0,14,14,7,7,7,0,6,0,12,0,6,14,0,7,-28,0,-36,7,-7,0,-7,0,-29,0,6,0,-6,0,-7,0,-36,0,0
0,0,6,0,6,6,7,7,3,0,6,0,2,0,6,6,4,0,0,0,0,3,13,0,-7,0,0,0,0,-6,-7,0,13,16,0,-7,-1
0,0,2,0,2,2,2,2,1,0,2,0,1,0,2,2,1,0,0,0,0,1,4,0,-2,0,0,0,0,-2,-2,-1,4,5,0,-2,0
0,0,2,0,2,2,2,2,1,0,2,0,3,0,2,2,1,0,0,0,0,1,4,0,-2,0,0,0,2,0,-2,-9,4,5,0,-2,0
0,0,8,0,8,8,8,8,4,0,8,0,3,0,8,8,4,0,0,0,0,4,16,0,-8,0,0,0,-1,-9,-8,0,16,20,0,-8,0
0,0,6,0,6,6,7,7,3,0,6,0,2,0,6,6,4,0,0,0,0,3,13,0,-7,0,-7,0,0,-6,0,0,13,16,0,-7,6
0,0,6,0,6,6,7,7,3,0,6,0,2,0,6,6,4,0,0,0,0,3,13,0,-7,0,-1,0,0,-6,-6,0,13,16,0,-7,0
0,0,4,0,4,11,7,7,2,0,4,0,-1,0,4,11,5,0,0,0,0,2,18,0,-7,-7,0,0,0,-4,0,0,18,20,0,-7,4
0,0,4,0,4,5,5,5,2,0,4,0,1,0,4,5,3,0,0,0,0,2,10,0,-5,-1,0,0,0,-4,-4,0,10,12,0,-5,0
0,0,4,0,4,19,15,15,2,0,4,0,-5,0,4,19,13,0,0,0,0,2,34,0,-15,-15,0,0,4,0,0,0,34,36,0,-15,4
0,0,4,0,4,13,13,13,2,0,4,0,-3,0,4,13,11,0,0,0,0,2,26,0,-13,-9,0,0,4,0,-4,0,26,28,0,-13,0
0,0,15,0,2,2,11,11,1,0,15,0,5,0,15,2,10,0,-13,0,0,1,0,0,-11,0,0,0,0,-15,-24,0,0,1,0,-11,-9
0,0,6,0,2,2,2,2,1,0,6,0,5,0,6,2,1,0,-4,0,0,1,0,0,-2,0,0,0,0,-6,-6,-9,0,1,0,-2,0
0,0,6,0,2,2,2,2,1,0,6,0,11,0,6,2,1,0,-4,0,0,1,0,0,-2,0,0,0,6,0,-6,-33,0,1,0,-2,0
0,0,24,0,8,8,8,8,4,0,24,0,11,0,24,8,4,0,-16,0,0,4,0,0,-8,0,0,0,-9,-33,-24,0,0,4,0,-8,0
0,0,15,0,2,2,11,11,1,0,15,0,5,0,15,2,10,0,-13,0,0,1,0,0,-11,0,-24,0,0,-15,0,0,0,1,0,-11,15
0,0,15,0,2,2,11,11,1,0,15,0,5,0,15,2,10,0,-13,0,0,1,0,0,-11,0,-9,0,0,-15,-15,0,0,1,0,-11,0
0,0,3,0,10,10,7,7,5,0,3,0,1,0,3,10,2,0,7,0,0,5,24,0,-7,0,0,0,0,-3,0,0,24,29,0,-7,3
0,0,18,0,2,2,13,13,1,0,18,0,6,0,18,2,12,0,-16,0,0,1,-1,0,-13,0,0,0,0,-18,-29,0,-1,0,0,-13,-11
0,0,3,0,4,4,4,4,2,0,3,0,1,0,3,4,2,0,1,0,0,2,9,0,-4,0,0,0,0,-3,-3,0,9,11,0,-4,0
0,0,7,0,2,2,2,2,1,0,7,0,6,0,7,2,1,0,-5,0,0,1,-1,0,-2,0,0,0,0,-7,-7,-11,-1,0,0,-2,0
0,0,7,0,2,2,2,2,1,0,7,0,13,0,7,2,1,0,-5,0,0,1,-1,0,-2,0,0,0,7,0,-7,-39,-1,0,0,-2,0
0,0,28,0,8,8,8,8,4,0,28,0,13,0,28,8,4,0,-20,0,0,4,-4,0,-8,0,0,0,-11,-39,-28,0,-4,0,0,-8,0
0,0,18,0,2,2,13,13,1,0,18,0,6,0,18,2,12,0,-16,0,0,1,-1,0,-13,0,-29,0,0,-18,0,0,-1,0,0,-13,18
0,0,18,0,2,2,13,13,1,0,18,0,6,0,18,2,12,0,-16,0,0,1,-1,0,-13,0,-11,0,0,-18,-18,0,-1,0,0,-13,0
0,0,6,0,6,6,7,7,3,0,6,0,2,0,6,6,4,7,0,0,0,3,13,0,-7,0,0,0,0,-6,-7,0,13,16,0,0,-1
0,0,2,0,2,2,2,2,1,0,2,0,1,0,2,2,1,2,0,0,0,1,4,0,-2,0,0,0,0,-2,-2,-1,4,5,0,0,0
0,0,2,0,2,2,2,2,1,0,2,0,3,0,2,2,1,2,0,0,0,1,4,0,-2,0,0,0,2,0,-2,-9,4,5,0,0,0
0,0,8,0,8,8,8,8,4,0,8,0,3,0,8,8,4,8,0,0,0,4,16,0,-8,0,0,0,-1,-9,-8,0,16,20,0,0,0
0,0,6,0,6,6,7,7,3,0,6,0,2,0,6,6,4,7,0,0,0,3,13,0,-7,0,-7,0,0,-6,0,0,13,16,0,0,6
0,0,6,0,6,6,7,7,3,0,6,0,2,0,6,6,4,7,0,0,0,3,13,0,-7,0,-1,0,0,-6,-6,0,13,16,0,0,0
0,0,4,0,4,11,7,7,2,0,4,0,-1,0,4,11,5,7,0,0,0,2,18,0,-7,-7,0,0,0,-4,0,0,18,20,0,0,4
0,0,4,0,4,5,5,5,2,0,4,0,1,0,4,5,3,5,0,0,0,2,10,0,-5,-1,0,0,0,-4,-4,0,10,12,0,0,0
0,0,4,0,4,19,15,15,2,0,4,0,-5,0,4,19,13,15,0,0,0,2,34,0,-15,-15,0,0,4,0,0,0,34,36,0,0,4
0,0,4,0,4,13,13,13,2,0,4,0,-3,0,4,13,11,13,0,0,0,2,26,0,-13,-9,0,0,4,0,-4,0,26,28,0,0,0
0,0,15,0,2,2,11,11,1,0,15,0,5,0,15,2,10,11,-13,0,0,1,0,0,-11,0,0,0,0,-15,-24,0,0,1,0,0,-9
0,0,6,0,2,2,2,2,1,0,6,0,5,0,6,2,1,2,-4,0,0,1,0,0,-2,0,0,0,0,-6,-6,-9,0,1,0,0,0
0,0,6,0,2,2,2,2,1,0,6,0,11,0,6,2,1,2,-4,0,0,1,0,0,-2,0,0,0,6,0,-6,-33,0,1,0,0,0
0,0,24,0,8,8,8,8,4,0,24,0,11,0,24,8,4,8,-16,0,0,4,0,0,-8,0,0,0,-9,-33,-24,0,0,4,0,0,0
0,0,15,0,2,2,11,11,1,0,15,0,5,0,15,2,10,11,-13,0,0,1,0,0,-11,0,-24,0,0,-15,0,0,0,1,0,0,15
0,0,15,0,2,2,11,11,1,0,15,0,5,0,15,2,10,11,-13,0,0,1,0,0,-11,0,-9,0,0,-15,-15,0,0,1,0,0,0
0,0,3,0,10,10,7,7,5,0,3,0,1,0,3,10,2,7,7,0,0,5,24,0,-7,0,0,0,0,-3,0,0,24,29,0,0,3
0,0,18,0,2,2,13,13,1,0,18,0,6,0,18,2,12,13,-16,0,0,1,-1,0,-13,0,0,0,0,-18,-29,0,-1,0,0,0,-11
0,0,3,0,4,4,4,4,2,0,3,0,1,0,3,4,2,4,1,0,0,2,9,0,-4,0,0,0,0,-3,-3,0,9,11,0,0,0
0,0,7,0,2,2,2,2,1,0,7,0,6,0,7,2,1,2,-5,0,0,1,-1,0,-2,0,0,0,0,-7,-7,-11,-1,0,0,0,0
0,0,7,0,2,2,2,2,1,0,7,0,13,0,7,2,1,2,-5,0,0,1,-1,0,-2,0,0,0,7,0,-7,-39,-1,0,0,0,0
0,0,28,0,8,8,8,8,4,0,28,0,13,0,28,8,4,8,-20,0,0,4,-4,0,-8,0,0,0,-11,-39,-28,0,-4,0,0,0,0
0,0,18,0,2,2,13,13,1,0,18,0,6,0,18,2,12,13,-16,0,0,1,-1,0,-13,0,-29,0,0,-18,0,0,-1,0,0,0,18
0,0,18,0,2,2,13,13,1,0,18,0,6,0,18,2,12,13,-16,0,0,1,-1,0,-13,0,-11,0,0,-18,-18,0,-1,0,0,0,0
0,0,2,0,2,2,3,3,1,0,2,1,0,0,3,2,2,0,0,1,0,1,6,0,-3,0,0,0,0,-3,-3,3,6,7,0,-3,0
0,0,2,0,2,5,3,3,1,0,2,1,0,0,3,5,2,0,0,1,0,1,9,0,-3,-3,0,0,0,-3,0,0,9,10,0,-3,3
0,0,2,0,2,2,3,3,1,0,2,1,0,0,3,2,2,3,0,1,0,1,6,0,-3,0,0,0,0,-3,-3,3,6,7,0,0,0
0,0,2,0,2,5,3,3,1,0,2,1,0,0,3,5,2,3,0,1,0,1,9,0,-3,-3,0,0,0,-3,0,0,9,10,0,0,3
0,0,2,0,2,2,1,1,1,0,2,4,2,0,6,2,0,0,0,4,0,1,7,0,-1,0,0,0,0,-6,-1,0,7,8,0,-1,5
0,0,2,0,2,2,1,1,1,0,2,4,2,0,6,2,0,0,0,4,0,1,7,0,-1,0,-1,0,0,-6,0,0,7,8,0,-1,6
0,0,2,0,2,2,1,1,1,0,2,4,2,0,6,2,0,0,0,4,0,1,7,0,-1,0,5,0,0,-6,-6,0,7,8,0,-1,0
0,0,2,0,2,3,1,1,1,0,2,5,2,0,7,3,0,0,0,5,0,1,9,0,-1,-1,0,0,0,-7,0,0,9,10,0,-1,7
0,0,3,0,8,8,4,4,4,0,3,1,3,0,4,8,0,0,0,1,-5,4,13,0,-4,0,0,0,0,-4,-4,0,13,17,-5,-4,0
0,0,1,0,2,2,1,1,1,0,1,2,1,0,3,2,0,0,1,2,0,1,6,0,-1,0,0,0,0,-3,0,0,6,7,0,-1,3
0,0,8,0,4,4,2,2,2,0,8,7,8,0,15,4,0,0,-13,7,-9,2,0,0,-2,0,0,0,0,-15,-15,0,0,2,-9,-2,0
0,0,10,0,4,4,2,2,2,0,10,9,10,0,19,4,0,0,-17,9,-11,2,-2,0,-2,0,0,0,0,-19,-19,0,-2,0,-11,-2,0
